asv	SRR2085804	SRR2085805	SRR2085806	SRR2085807	SRR2085813	SRR2085814	SRR2085819	SRR2085820	SRR2085821	SRR2085822	SRR2085827	SRR2085828	SRR2085831	SRR2085832	SRR2085833	SRR2085834
125884cdb004d278ecb8e2b78f0123fb	10	0	0	12	8	5	14	0	41	7	6	4	0	0	11	13
7179281c55f69ae901149667c73d4e3c	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	21
19227608f5b1589b25cd8281258e02d7	46	0	0	19	0	0	0	0	0	0	0	0	56	0	9	0
889cf10ad99385889e94a71003bb4d86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130
9383b9386606c9c143bbb9acaf112841	34	0	74	21	0	0	0	0	0	0	0	0	0	0	0	0
e021b1fda1f9fc9fb437e8a9ec7c9c62	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627e613a2fb942601b028e890ae6ea4d	38	0	27	0	0	0	0	0	64	0	0	0	0	0	0	0
52ba7e5623432b7a17212644bd2fe7b9	0	4	0	11	0	0	0	0	0	0	0	0	0	0	0	113
c9632e88902635cd9210a2be60e8d953	0	27	0	0	28	0	0	0	0	0	0	33	0	0	39	0
6b1c29eafe9bd6c6852ded39196c8781	0	6	11	13	25	3	7	11	21	10	0	0	0	20	0	0
0fb921c83951086a694a199d45d77416	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0bfddaf0041bc82e44b6897a7c1381a5	0	41	36	0	0	0	0	0	0	0	0	0	17	0	17	15
b60a0f29ce7bca29f128b85445facf19	17	23	0	25	0	0	0	0	0	0	0	0	0	0	0	60
0c38b8eacba1b42b6da0679b2566e392	0	56	0	21	0	0	0	0	0	7	0	39	0	0	0	0
1f62facdd2dd4e755de8399111750aa6	0	62	24	37	0	0	0	0	0	0	0	0	0	0	0	0
af9edafd8d6f87ed8774f474dbdc7072	0	44	16	0	0	0	0	0	0	0	0	0	0	0	63	0
26564167f27b91bc9be5cc1dd1b7ee61	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bd3ceaac57e3801602471792e813550	0	0	0	0	0	0	0	0	105	18	0	0	0	0	0	0
0f61a1c2306316d1ca73d552dbc1ded1	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	64
7120a2f40fed9d24063b2a6722014848	90	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0
84976d9d0be823a209917f34a6e89e6b	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0
a1299abf82e3063be9227a58126b9928	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0
a49fecea0cc17b1e082cc26f8f6b94a3	43	18	33	0	0	0	0	0	0	0	0	26	0	0	0	0
b33ac8081177f59994d882c3ba85ba01	0	0	22	26	0	0	29	0	0	0	0	43	0	0	0	0
b2b89be68801d79fa7c468f3dab815e8	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	40
645590808b3c87d2fdc88f35bdfe2672	0	0	14	14	24	6	13	0	18	0	7	0	21	0	0	0
392b8ed388dc8bddafd9d07148a2bb55	0	0	0	0	0	55	0	31	0	0	0	31	0	0	0	0
3f34288fae9767e3c7d81d597abe201e	0	0	0	0	0	0	0	0	0	0	110	0	7	0	0	0
a3e6489a95a9c1276db51d9d6ec2ba98	26	0	67	23	0	0	0	0	0	0	0	0	0	0	0	0
5c85d6738c148e3f7f9f347272266132	0	97	0	0	0	0	0	2	17	0	0	0	0	0	0	0
d63ecdeee70a32083d73042272f75701	0	44	30	0	0	0	0	42	0	0	0	0	0	0	0	0
5f9509ddbcddbf5f71b95df57ff1001e	0	32	58	26	0	0	0	0	0	0	0	0	0	0	0	0
3800b1a5e4763850a52bad77c73d533f	0	10	0	6	6	0	27	8	0	0	21	18	0	9	0	11
b1c2cb3c6eff59065d8a2eb0b665304c	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0
92a6037d13d2afc9e86920a2ab23a437	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
9a3248872c8d09f7ca55ffe12c5855e8	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
6b7a9a555581a075d0d1b04bb80e1f62	0	0	0	0	0	0	103	0	0	12	0	0	0	0	0	0
4126711fb7c764b320eb84ec9840a4f5	0	21	18	0	32	0	18	0	0	18	0	0	0	0	7	0
b76a684bc5d333783c19836c4d5a2694	0	0	7	11	33	0	53	0	0	0	0	0	0	0	0	10
7b69e5649f1a76d173f88b4fb345ab13	0	19	0	20	27	0	37	0	0	0	0	0	10	0	0	0
fd70d32e0adefe6a12beeceddbb59b55	0	0	0	0	0	0	0	0	40	0	0	0	0	73	0	0
1a3418322079d888d87328b1f3ea409c	10	0	0	29	0	0	0	0	23	0	0	11	0	0	16	23
b26fb9ae665b6f718410a656d9313d91	0	0	0	0	17	0	0	0	18	0	0	0	36	40	0	0
c25965ad8c9944ecbdef3a23bd96629e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111
7b99d38c6a8014c58323bc2a218147f7	0	56	0	54	0	0	0	0	0	0	0	0	0	0	0	0
21b04df883e7e9e584bc31c2633bc719	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0
1be205a2c85ed6c421c142b0aa925973	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	74
7d2f5d66b4f0419240dd676915748bf1	0	0	0	0	18	0	0	41	51	0	0	0	0	0	0	0
383245adcfc248e92219026d1c011e08	0	0	0	0	0	0	0	0	81	0	0	0	0	29	0	0
1e7ecd036fff26a7acb008453b2f7000	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0
a25ac63b72b830edf6e92444e8bc935f	14	0	0	14	12	0	20	0	0	0	14	17	0	0	18	0
09ae1ad53e39f12fc01fa935468b0bbf	0	65	0	0	0	0	0	44	0	0	0	0	0	0	0	0
bc15905300b67a165723e82f4d71f932	0	0	49	23	0	0	0	0	0	0	37	0	0	0	0	0
76397b9c7124ccbf1edd9c1d1758e658	0	0	0	0	0	7	93	0	0	0	0	0	0	0	0	9
cbf18fcbea282a937d84cfa96ab6a126	23	20	22	0	8	0	27	0	8	0	0	0	0	0	0	0
d6e31f14fbd9bfff3191808c42ddc47d	0	13	17	18	0	0	0	0	0	28	0	0	0	0	18	14
cdd2589f24bab0370d09890de9d9c741	0	0	0	23	0	0	31	0	54	0	0	0	0	0	0	0
4ed180706ba2d952b66099a7f6171190	0	0	0	0	48	16	0	30	0	0	0	0	14	0	0	0
6bb3831b143961ba055f88faf6ca0b06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108
5238ce79e5c4bb5fe31fc1ed6037fa27	0	0	0	0	0	0	0	76	0	0	31	0	0	0	0	0
77b0665910104d698ea362e4cc11f30a	0	0	49	0	0	57	0	0	0	0	0	0	0	0	0	0
106149088a0a4db490619f973bc3359d	0	0	0	0	0	0	0	32	0	0	0	74	0	0	0	0
8f30f35b424bb7c7538851e10b387530	0	53	24	0	0	0	0	0	0	28	0	0	0	0	0	0
241da1af2d36e557cd0839c290256935	0	19	0	0	0	0	0	0	0	0	35	0	0	50	0	0
39b78871b40b0658df5ec06139aa0439	0	0	0	0	46	0	0	0	24	0	18	8	8	0	0	0
b78670efca889fc993e2edc5683849df	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0
d0f98d1b7473132c95c0b22f19bf29ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104
8f6b48322cafd97fe2d5af8433688d36	0	23	0	0	0	0	0	0	30	16	0	0	0	0	0	34
d81b350093c5bb4282003b5ebc023618	0	0	11	0	22	0	0	0	0	0	0	0	0	0	70	0
87506336cd992f7772b6b235cee67ffa	0	0	0	0	39	0	0	33	0	0	0	7	8	16	0	0
2401c262e0801ce65fe19edb3435ed54	32	0	21	0	0	0	0	0	49	0	0	0	0	0	0	0
1fc2a6807c912f71b6c36d888c821741	0	43	25	0	0	0	15	0	0	19	0	0	0	0	0	0
72da8a93417855f3edb2405cada152f8	0	24	0	0	0	0	0	0	65	0	13	0	0	0	0	0
18a5b282ac484af97de4dce0e6d6cea9	0	4	10	17	4	10	0	0	0	0	0	32	0	13	0	12
0036ef67750b42b057e2da64aebe2a6a	0	0	31	0	30	0	0	0	40	0	0	0	0	0	0	0
3cee6e150a0bb6ac5f7f84012dba90e5	0	0	0	0	3	0	0	0	75	0	0	23	0	0	0	0
759c0d14b0fae29be090684126b26b6f	41	0	0	0	0	0	0	0	51	0	0	0	0	0	8	0
3823830602259dd921d7f10c6c69a602	0	0	0	0	0	0	49	51	0	0	0	0	0	0	0	0
c707c96f66277023a86cb51e609bf291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
2fe6d1c32685dfb611198123b761b6d7	37	0	26	0	0	0	0	0	0	0	0	0	36	0	0	0
822f246ebc381920ee8c9da8d9fc6a2d	22	0	22	11	0	0	0	0	14	13	0	0	0	0	16	0
0b5b9fd07e5073ca51b9ef435c7f7c6f	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
9dab14f68f900a59d2c305eee75af2b8	18	0	9	26	0	0	0	7	0	37	0	0	0	0	0	0
8c34ded9eeb91b482f4744e9e3b279c7	0	20	0	0	15	0	19	0	8	0	16	0	9	0	10	0
cd12cfd2736cf98e5597bd1015ecc80c	0	0	0	54	0	0	0	0	9	0	0	0	0	0	34	0
cc1644ee9a5ce0fa0e4cfcb49e8d4a62	0	0	0	46	0	0	51	0	0	0	0	0	0	0	0	0
da333f7c5282a473d69f8aa5626f2089	0	0	0	0	26	0	22	22	0	0	0	0	27	0	0	0
4ff010d95a72a6b46c054220766ca14b	0	0	0	0	0	0	23	40	0	0	0	0	34	0	0	0
679c788e643caf7bd4002b4927370f11	18	0	0	0	25	0	19	10	0	0	0	0	0	0	0	24
a97d2842f0298d37a745f8ca78d27972	0	7	0	26	0	0	0	0	0	52	0	0	0	0	0	11
6e54da90055d9fcb578d68303351426e	0	0	17	0	0	16	12	0	25	0	0	0	26	0	0	0
bd2c51842cca0f873498999601d56b40	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0
8ea5000021928cde6414dc577d5e8fdc	0	0	0	0	0	0	0	0	0	0	44	0	52	0	0	0
7edfdcfc72e282c077cae29dce32ff1e	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0
734ee57dd75e1636285664721b72dfac	0	35	0	54	0	0	0	0	0	0	0	6	0	0	0	0
ab06794abf75b8157ebf75c90b107700	0	21	0	16	0	29	0	0	0	8	0	0	4	17	0	0
1fc75b7c9f209685b8a0ac6ef70e6d03	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0
632a3a0b0fcf93ba8e5d60323d8acf62	0	0	0	27	31	0	0	0	0	0	0	19	17	0	0	0
f9606c8aef2d752a01d74f4254073507	0	0	0	0	19	0	17	0	29	0	0	0	29	0	0	0
9768e1c57bc32e4c2aa078582f99fea2	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0
b15c517cb261424b6c3271cb5b703389	15	0	10	0	0	29	0	0	30	0	0	0	0	0	0	9
7f1ad9a9a0a45fadc0a4bd0f9ced5601	17	0	57	0	0	19	0	0	0	0	0	0	0	0	0	0
49d01ddedeadb614e97b25c29aa058c3	5	0	0	11	0	0	0	0	77	0	0	0	0	0	0	0
bbb92892e36e3d9c03c095d9bf6469d7	0	0	0	0	0	0	0	0	0	0	16	0	0	14	63	0
55f674394bd77d6541910e4c97e3857a	12	10	0	0	0	0	0	0	64	0	0	6	0	0	0	0
425bb8a542c30fbccbfaf5735772a5b2	0	0	0	16	0	0	0	0	0	0	0	0	0	76	0	0
40407e1758ba45f6224c653f3bb21bd7	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0
2c645be74067abe21e621c7e09fec531	38	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
c400f8a72fc3b9eb51d3765db76ad757	37	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0
e94c95ad6ccdfd1dab610a4a92a86eae	13	16	18	0	15	0	10	0	0	0	0	0	0	0	19	0
a445e7ce12ef3fa0d361234b5be7311a	0	41	50	0	0	0	0	0	0	0	0	0	0	0	0	0
c9f0d7875ab22121d7d2b4c1783c9a05	0	0	0	0	0	0	37	0	0	0	54	0	0	0	0	0
a830f05133e6d219a199c30de3d4fa4d	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0
243ac5ab41da2f6941371e016639731e	0	0	0	0	0	0	0	0	52	39	0	0	0	0	0	0
ae17465255223f2bcfa084f71678229e	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
d3244c4e6a73d5c66816af4b8ba9ba2a	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b7c1a972b6325123d76e7c95aa3988a	0	7	0	25	0	0	0	0	0	0	0	58	0	0	0	0
a52820fcd90d53c37ea589c3a80ad113	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0
75d67d4348e5400ff216fd13b5a16088	18	0	28	0	0	0	43	0	0	0	0	0	0	0	0	0
97b9d41b741df92e678d8d180bd8930a	0	0	0	0	23	3	26	9	0	0	14	0	8	6	0	0
b7d6a0b0e0b93ab5d787a855d2ebc5c8	51	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0
e1b208e59c4c11ea7500605f64468f25	9	0	0	23	0	10	0	0	0	0	0	0	0	0	27	19
56e5b7554ead888c3910b8553cee9cd2	0	0	0	0	0	0	0	0	0	0	0	0	47	41	0	0
086decffae708a7a843fd5b790020a57	0	17	8	14	29	0	0	14	0	0	5	0	0	0	0	0
0516e52e658318df4f740e7221cdf22c	0	0	32	29	0	0	16	0	0	0	0	0	10	0	0	0
8f38b44879d3e45621418e7ff107a6ed	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
1082ff960ccc4d4ad19380e0d5d46ce6	20	0	15	0	0	51	0	0	0	0	0	0	0	0	0	0
6c629b79e5c1256ffeaddccd1a94c192	27	0	29	0	0	0	0	0	0	0	0	0	0	0	30	0
b5bcbc990c44a8c9178f13a061af0950	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	30
82a7448c4119219ed5268bf50de992fa	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0
c5e9fc3d5d57245a572ded31e04f1ca5	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0
0155a08ccce992f8b3d543855fab0c51	0	0	0	0	0	0	0	0	0	0	0	0	67	0	19	0
a424b4cde94779de69e522fb1fbf7d60	24	0	18	0	0	0	12	0	0	0	7	0	9	0	15	0
78e31193d2718ddf4f5fba489851edd2	17	0	0	0	0	0	0	21	0	0	8	39	0	0	0	0
1407ed6da364edf8b419f31d3a3d14be	0	28	0	57	0	0	0	0	0	0	0	0	0	0	0	0
1966cdf79a7c5c9fd937c77b03edb163	0	44	0	0	0	0	0	0	41	0	0	0	0	0	0	0
f9003094de93f6a078b7fd0ca058a1c1	0	25	0	0	0	0	60	0	0	0	0	0	0	0	0	0
78f314b92c906781c3a76c1706780b1b	0	0	55	30	0	0	0	0	0	0	0	0	0	0	0	0
0d47772236e05879b8cbac1dd1bc4b82	0	0	38	0	0	0	0	0	18	0	0	0	29	0	0	0
6e74d299191067906227e3a6ce959773	0	0	0	17	0	0	0	0	0	0	0	0	0	0	31	37
ef593be790f4c8584d5c0e97ccbcc9bd	0	0	0	0	50	0	35	0	0	0	0	0	0	0	0	0
34f19164b4f5bc305b4a4c585dfa2457	0	0	0	0	0	0	0	3	26	0	0	12	0	0	34	10
0ee9ecf9bd6e3da253c7f64ae917d63b	6	5	17	0	5	0	9	0	5	0	6	2	13	2	0	14
5b877e2226d4742dac55b6d5ff5e9188	0	0	29	0	0	0	38	0	0	0	0	0	17	0	0	0
7b2399a994c7d0ab8a865085c163c6a2	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0
768c054042ed7e4efa301406f79b06bf	0	0	10	0	31	0	11	0	15	16	0	0	0	0	0	0
cbd020d2cb1e78c927ecf0b7d75a6ec3	0	0	7	0	0	0	40	0	8	14	14	0	0	0	0	0
9164925518f49c9f1e2c072a415f5d28	0	0	0	0	0	0	0	39	44	0	0	0	0	0	0	0
06bf65562824cd0850cd882d2ce86895	9	6	18	0	0	0	15	5	0	0	11	0	7	0	4	7
94f8077cdebc3dbfa5a61921238c099a	0	24	50	8	0	0	0	0	0	0	0	0	0	0	0	0
90b35b0e1f185d0b78bd0959fa4b7c07	0	11	0	11	17	0	43	0	0	0	0	0	0	0	0	0
126cea00b6dbba4f1e8460934edfb815	0	0	0	12	0	50	0	0	9	11	0	0	0	0	0	0
e479be73a17e4925f19c5fc20df72c54	0	0	0	0	10	0	55	7	0	0	0	0	0	10	0	0
5a3fe777a620b33b70c69d0836d2c249	0	0	0	0	0	0	22	0	0	0	46	14	0	0	0	0
2e44c774eabc86648e88020a6bc18563	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0
0d0371cddea7990360c54dec598f5425	0	28	0	0	16	0	0	0	25	12	0	0	0	0	0	0
9a812e5cafefcc15744824ed7624f1c2	0	0	0	0	53	0	0	0	28	0	0	0	0	0	0	0
74eca8774fed7fbf9bd184f01b9245ae	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0
d270d8ff9284330abc9176101680bda0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0
b9dbdbba00728e8afba65f4f7bd4dfb4	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9dda85b21a828342fc2243287aa83974	10	0	0	21	7	7	0	0	8	0	0	0	12	10	0	5
5c5d571da9a6ae7d666202369551e217	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cffe47d9eebb7d2b5876501011c5fceb	0	0	18	0	32	0	0	0	30	0	0	0	0	0	0	0
9b3a475d7ea20397c229af6fe67be847	0	0	0	0	0	0	0	0	68	0	12	0	0	0	0	0
ad617168dee90728d2894215043e3a8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0
c38c21b32ba7668c89de37a470b32171	21	0	0	0	0	0	0	0	20	0	0	0	0	0	0	38
7ea7db59cdc074b279e653812c327a6c	0	0	0	19	14	0	11	10	5	0	11	9	0	0	0	0
77cf37ed0d452d69c06a5b66f0d3329e	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
89d3775d027d4503ee35e6ccd1b7441d	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0
872c243f50c2ac5e4aec21ade6a5edb7	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0
60c704f74bea7f8e14f3dc573f8820eb	47	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0
80b991cf04ff1b414557033d5550f28b	7	0	0	0	0	0	0	0	15	30	0	0	0	0	26	0
7e513dfdb7770431a8431c23a809f244	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57941b12308bf07e38f02425f3b84e98	0	0	0	0	0	0	0	0	62	16	0	0	0	0	0	0
bb77f7a676de40f5373599e43c68171c	0	0	0	0	0	0	0	0	13	0	32	0	33	0	0	0
385312055c17617e28d10060dc8a2272	0	0	0	0	0	50	0	27	0	0	0	0	0	0	0	0
a395ba2c8a5186ad40ec6f72d4f2a181	0	0	0	0	0	0	0	54	0	0	0	0	0	23	0	0
3bc27aab46434cae42f6c4efd456e19d	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04c0e27680690893b87256af165ba25e	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0
eef018a61259e052d2b0fac45784bd1b	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0
0a17b1131293c68473df27f53c593e51	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0
3b161c3ff6e7df2c2b55bcecf6b1eef1	0	17	14	10	0	0	0	0	6	9	13	6	0	0	0	0
2c4e4a8b442ddf5cb15f6725ef2e38a1	0	0	43	32	0	0	0	0	0	0	0	0	0	0	0	0
07cb4e11df469e80e2701db41160b33c	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0
5c67620a9a6d9e2800726351d1c2151c	0	0	33	0	0	0	42	0	0	0	0	0	0	0	0	0
48d3d292248c604bb6de9e0ce29931b7	0	0	39	0	0	0	0	0	0	0	0	0	0	0	36	0
b6271b1b4458291c8be5844455030693	0	0	0	11	10	0	0	0	0	0	19	8	0	16	11	0
8047cfd58b3a671432ec15a6149ae2b4	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0
6f496e9a6f003e4b200d93ff0e9da617	0	0	0	0	21	0	54	0	0	0	0	0	0	0	0	0
4fc8d52b252c0f20c7681c743c605b50	0	0	0	0	0	0	0	0	0	0	41	34	0	0	0	0
e99f2c8d1a6555960a651bef14cbf86e	37	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
5ddf017c578d880adfcc2a31d1f7ed2c	0	21	13	21	19	0	0	0	0	0	0	0	0	0	0	0
2dd75a28da7edcfe15da302c2f28e4af	0	0	0	43	0	0	0	0	0	31	0	0	0	0	0	0
1c103ba7e30b279f4ae3c8a2263b87e7	0	0	0	7	0	0	0	40	0	0	0	27	0	0	0	0
7e35870341647bc72a714f101b4589e8	0	0	0	0	0	0	47	8	0	0	6	13	0	0	0	0
4c6bd79f6d52f05ca837612f591135b3	0	0	0	0	0	0	0	0	0	0	47	27	0	0	0	0
f5bd0b72a27e5ccbbb5411f1f78b292d	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fac39105c696cc08aa00a5a657c7008	31	0	0	21	0	0	0	0	0	0	0	0	0	0	0	21
1f43cc4ba862d2eb9d3aa6d6446981e8	11	0	17	0	0	0	0	0	0	0	0	0	0	18	27	0
a82a9b460b1ebc588a892e1b21da668d	0	0	30	28	0	0	0	15	0	0	0	0	0	0	0	0
b78871c08983bb8d2c3dda9facc35144	0	0	9	0	16	0	0	0	0	0	48	0	0	0	0	0
c5c20f77243d61ab2e470f4dfcb2ab8f	0	0	15	0	0	0	0	0	26	0	3	0	0	0	12	17
3b44a8961d3f51c3c7917ad02fd44f73	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0
ba2eeec0c5d803fbdb95f821cfc81282	0	0	0	0	0	0	37	0	0	0	36	0	0	0	0	0
c95a0705c2fce8935aff93c8a951ed1b	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0
6fd542f85dfae16d02fd6203c1be9dab	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0
aa82cf8a9654d9a7f05f8d9cc960921c	25	31	0	0	0	0	0	0	0	16	0	0	0	0	0	0
dac22ca98b92bead8ab17726a825ea19	0	12	13	0	8	0	5	5	0	10	7	0	0	0	5	7
e1706acaf5824fa77c864d98f4e26e48	0	9	11	0	0	0	8	4	7	15	2	0	4	4	0	8
9e03d5c164948f777058cd3f819f9a8b	0	40	32	0	0	0	0	0	0	0	0	0	0	0	0	0
caa8d210c4d365e26f06fdefa59949b2	0	0	60	0	0	12	0	0	0	0	0	0	0	0	0	0
45f6141402dbceda906139e432771550	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0
78ade38f9454694df4074efc824d3c5d	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0
b4406eeae3ff4633da231c53a4daadaf	15	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0
224e7c04eedc0d1875524788811c1646	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0
174c8256cd27d0092a0d3cbb962a4b0b	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b90477c54a0512b82607304e0326c27	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9275557134287eac58322903460aa356	6	0	0	0	34	0	0	0	0	30	0	0	0	0	0	0
b5714d0464ef251ef216ba6db1aabc22	0	50	20	0	0	0	0	0	0	0	0	0	0	0	0	0
27089d0c588feec15398357f94735dc2	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0
b293f38d52687ea3b152bccbafa3bc8b	0	0	0	19	0	0	0	0	0	23	0	0	0	0	0	28
71b4feaef383643d4eff0bc6c76da250	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0
f37e697dd8049d3805a068dc4d29d40c	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0
a22444470d6d4b002355deb6596e037b	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0
b4021653d72bedbdf3b3728cd2c2dbb2	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0
4fa9581cdc4f86b8831ba5a1fc4a1d02	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	35
fce555737888c6823364661cf30dced7	14	11	0	24	0	0	0	0	0	0	0	0	0	0	12	8
6c0d51519fa3634d27748e1747c639ad	7	0	8	6	0	0	0	0	38	6	4	0	0	0	0	0
5ee6fd44b88ca39f63614f37c5e15f25	5	0	8	0	0	0	0	0	0	0	0	0	0	0	56	0
19658d08e18612b2b78271d9b32b1fb8	45	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
cb7ae60dd48536b57829d7e9e76bfe15	0	10	0	51	0	0	0	0	0	0	0	8	0	0	0	0
e490b15d021ce15f4fc2258a4c136781	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0
77c9c0070088a002cecbb608e9f052af	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0
1d1f31a94c02a75c53b07bac4d485004	0	0	0	0	35	34	0	0	0	0	0	0	0	0	0	0
0a8baf0024994561009ece06d9b69978	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0
3aa5d43376c5d3f81bb4ccf9ded1c71f	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0
2769c46160af30471a3f6fa466611217	9	0	10	10	6	0	6	0	13	0	5	0	0	0	9	0
00ed821a3ef46d15e00b4c893d4dc091	0	0	32	0	0	0	0	0	30	0	0	0	0	0	0	6
f358ca9fc932212672a8b13f8c08ad5c	0	0	0	0	16	0	22	25	0	0	5	0	0	0	0	0
9c372867a3a349c76125be7b9f604b30	0	0	0	0	0	0	20	27	0	0	0	0	0	21	0	0
1f7b1436fe2f8f965d30bf2752a55ce8	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0
ea9b58fb57ecbeae9b042dd61fa7868e	14	0	12	0	20	21	0	0	0	0	0	0	0	0	0	0
873db551a4c4cd8e08b739ca13d9dccd	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2eb85177da63cc71ec7b843dbcf14577	0	0	0	15	0	0	9	11	32	0	0	0	0	0	0	0
e45d96a82f778baa95bfa750e6dc90ca	0	0	0	0	16	0	0	0	51	0	0	0	0	0	0	0
00e592628cd6075c02264d2a34c7400d	0	0	0	0	0	49	0	0	0	0	0	0	0	18	0	0
5d3778c4972a260abce681bb89e607ec	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0
8f1d6aa51460aefa7df771479d1014d3	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	37
413cb76e4da5c192ca4fc04aa2da676f	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0
9581c86e3412e4f8aef6cc90ad24a9f1	11	0	17	17	0	0	0	0	10	0	0	0	0	0	0	11
ecc5e27e0fbe792deaa895bffd309cce	0	0	12	0	36	0	9	0	9	0	0	0	0	0	0	0
2a1036b78834ff3b982423080be92d71	0	0	0	0	0	0	17	49	0	0	0	0	0	0	0	0
29d2e54dad460127563f7b51e3f76dba	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0
b73124b0f6ea037eb6135e6920358e97	22	0	15	0	0	0	0	0	0	15	0	0	0	0	0	13
29318648880d8dbf32d7309fe3ccb35c	0	0	33	0	0	0	0	0	32	0	0	0	0	0	0	0
e45ca0512af19370a03457ca74132e74	0	0	0	0	0	0	21	0	0	0	32	0	0	12	0	0
56e1cc52e98411b9066ff55316897c51	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0
