asv,domain,domain_conf,phylum,phylum_conf,class,class_conf,order,order_conf,family,family_conf,genus,genus_conf
aefffc308bccc07acd0959bfcc20b0d7,Bacteria,1,Firmicutes,1,Erysipelotrichia,1,Erysipelotrichales,1,Erysipelotrichaceae,1,NA,0.75
42f062e65b42f08b38df3680d69a8120,Bacteria,1,Firmicutes,0.93,Clostridia,0.93,Clostridiales,0.93,Lachnospiraceae,0.93,NA,0.45
d2793d0192afeb1c291f2c6afbf07423,Bacteria,1,Firmicutes,1,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.97,NA,0.42
4316b66f47f0601ed257eb0c9cb43de8,Bacteria,1,Firmicutes,0.97,Clostridia,0.97,Clostridiales,0.97,NA,0.32,NA,0.29
bd8fceeb1cc66c8591c14e273c32a3e5,Bacteria,1,Proteobacteria,0.97,NA,0.47,NA,0.33,NA,0.18,NA,0.05
dd7cb1240fb0622e74d7cc4d446222fc,Bacteria,1,Firmicutes,0.99,Clostridia,0.97,Clostridiales,0.97,Ruminococcaceae,0.97,NA,0.34
9d06ae516a6388d68fdff5dbe24e9fb3,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,1,NA,0.26
7590716fc254c21718066d001a23201a,Bacteria,1,Firmicutes,0.97,Bacilli,0.82,NA,0.64,NA,0.52,NA,0.21
1b2e5d791dc90b731bfb7c53d89ad63a,Bacteria,1,Firmicutes,0.86,NA,0.78,NA,0.78,NA,0.46,NA,0.43
c74a8af53d19d52dc6e8de1ffb987646,Bacteria,1,Actinobacteria,0.89,Actinobacteria,0.89,Coriobacteriales,0.85,Coriobacteriaceae,0.85,NA,0.38
f8ba106217b527230ed73b1ad35b0a93,Bacteria,1,Firmicutes,0.99,NA,0.72,NA,0.72,NA,0.72,NA,0.72
